date,Baie au Saumon,Baie de Gaspe,Baie de plaisance,Baie des Belles Amours,Bassin du Havre Aubert,Cascapedia,Grande Riviere,Grande-Entree,Ile Bonaventure,La jetee de Cap-aux-Meules,Lagune de Havre-aux-Maisons,Marina de Cap-aux-Meules,Marina de Chandler,Marina de Gaspe,Marina de Havre Aubert,Marina de Havre St-Pierre,Marina de Rimouski,Marina de Sainte-Anne-des-Monts,Marina de Sept-iles,Marina de Tadoussac,Marina de l Anse-a-Beaufils,Marina du Havre-aux-Maisons,Mine Seleine,Mont-Louis,Newport,Port de Gros Cacouna,Port-Cartier Quai de Arcelor Mital,Quai CTMA Chandler,Quai Ivan Quinn,Quai commercial de Baie-Comeau,Quai commercial de Cap-aux-Meules,Quai de Mingan,Quai de Pointe-Basse,Quai de Sainte-Therese,Quai de la Relance,Quai des Pilotes des Escoumins,Quai des pecheurs de Cap-aux-Meules,Riviere au Renard,Site aquicole de Grande Entree,Site aquicole de Paspebiac,Site aquicole de Sept-Iles,St-Simeon,Tourelle,Tracadigache
2019-09-29,,10.826,,,14.359,,,13.424,,13.564,13.56,13.698,,,14.337,,,,,,,13.82,13.774,,,,,,13.488,,,,13.73,,,,13.613,,13.427,11.578,,,,
2019-09-30,,9.528,,,12.302,,,12.161,,12.885,12.195,12.498,,,11.889,,,,,,,11.634,12.644,,,,,,12.892,,,,11.978,,,,12.482,,12.19,10.359,,,,
2019-10-01,,9.369,,,11.495,,,11.431,,12.374,11.573,11.9,,,10.909,,,,,,,10.981,11.786,,,,,,12.428,,,,11.032,,,,11.914,,11.556,11.225,,,,
2019-10-02,,9.379,,,11.002,,,10.854,,11.854,11.033,11.484,,,10.415,,,,,,,10.636,11.042,,,,,,11.907,,,,10.734,,,,11.417,,11.199,12.069,,,,
2019-10-03,,9.143,,,10.102,,,10.386,,11.284,10.273,10.921,,,9.573,,,,,,,9.789,10.649,,,,,,11.332,,,,10.2,,,,10.86,,10.792,,,,,
2019-10-04,,8.81,,,9.963,,,10.164,,10.988,10.325,10.621,,,9.331,,,,,,,9.69,10.32,,,,,,11.105,,,,9.864,,,,10.621,,10.364,,,,,
2019-10-05,,8.504,,,8.905,,,9.534,,10.449,9.107,9.936,,,8.425,,,,,,,8.549,9.674,,,,,,10.439,,,,9.235,,,,9.969,,9.757,,,,,
2019-10-06,,8.496,,,8.742,,,9.547,,10.234,8.968,9.821,,,8.568,,,,,,,8.878,9.535,,,,,,9.906,,,,9.112,,,,9.76,,9.469,,,,,
2019-10-07,,8.68,,,9.391,,,9.956,,10.702,9.476,10.539,,,9.981,,,,,,,10.183,9.841,,,,,,10.372,,,,9.991,,,,10.429,,9.793,,,,,
2019-10-08,,8.928,,,10.318,,,10.422,,,10.386,11.079,,,10.912,,,,,,,11.459,10.127,,,,,,10.696,,,,10.978,,,,10.968,,,,,,,
2019-10-09,,9.013,,,10.835,,,,,,,10.915,,,11.03,,,,,,,11.275,12.051,,,,,,10.897,,,,11.197,,,,10.981,,,,,,,
2019-10-10,,9.084,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11,,9.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12,,9.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13,,9.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,,9.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,,,8.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,,,8.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.624,15.862,,,
2020-05-30,,,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.185,15.485,,,
2020-05-31,,,9.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.095,13.831,,,
2020-06-01,,,8.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.726,13.362,,,
2020-06-02,,,7.669,,,,,,,9.103,12.172,,,,,,,,,,,,,,,,,,,,,,,,,,10.036,,,6.486,14.042,,,
2020-06-03,,,7.816,,,,,,,9.711,11.594,,,,,,,,,,,,,,,,,,,,,,,,,,10.077,,,8.114,12.959,,,
2020-06-04,,,9.411,,,,,,,10.774,12.935,11.146,,,,,,,,,,11.975,,,,,,,9.951,,,,,,,,11.082,,,8.288,12.598,,,
2020-06-05,,,10.038,,,,,11.594,,11.277,13.423,11.913,,,,,,,,,,12.633,14.079,,,,,,9.838,,,,,,,,11.935,,,8.447,12.75,,,
2020-06-06,,,9.803,,,,,11.511,,10.57,13.809,11.217,,,,,,,,,,12.056,12.742,,,,,,9.726,,9.694,,,,,,11.448,,,9.711,12.811,,,
2020-06-07,,,9.503,,,,,11.067,,10.54,13.467,10.787,,,,,,,,,,11.856,12.579,,,,,,10.089,,9.994,,,,,,11.045,,,10.18,13.272,,,
2020-06-08,,,10.042,,,,,10.152,,10.024,12.719,10.286,,,,,,,,,,10.214,10.631,,,,,,9.945,,9.983,,,,,,10.52,,,10.332,13.929,,,
2020-06-09,,,10.053,,11.129,,,9.937,,10.317,12.264,10.461,,,,,,,,,,11.172,10.695,,,,,,9.979,,10.028,,,,,,10.563,,,10.69,13.398,,,
2020-06-10,,,10.531,,12.866,,,10.597,,11.457,12.669,11.226,,,,,,,,,,12.179,12.026,,,,,,10.561,,10.898,9.03,,,,7.033,11.172,,,11.31,12.804,,,
2020-06-11,,,9.725,,13.281,,,10.792,,11.402,12.292,11.612,,,,,,,,,,11.661,11.818,,,,,,11.279,,11.364,7.619,,,,7.698,11.609,,,11.137,12.981,,,
2020-06-12,,,7.978,,14.539,,,11.067,,11.479,11.851,11.517,,,,,,,,,,11.805,12.161,,,,,,11.398,,11.456,7.784,,,,6.902,11.599,,,10.418,14.906,,,
2020-06-13,,,9.814,,15.041,,,11.784,,11.46,12.613,11.922,,,,,,,,,,12.973,12.096,,,,,,11.228,,10.967,5.847,,,,6.75,12.035,,,7.366,14.588,,,
2020-06-14,,,9.888,,12.264,,,12.389,,10.082,13.495,10.511,,,,,,,,,,13.571,12.439,,,,,,9.569,,9.34,6.468,,,,7.916,10.861,,,7.706,14.185,,,
2020-06-15,,,10.624,,12.538,,,12.445,,10.966,14.07,11.103,,,,,,,,,,11.897,12.537,,,,,,10.116,,10.176,5.489,,,,8.874,11.241,,,9.126,14.047,,,
2020-06-16,,,11.55,,13.155,,,12.941,,11.878,14.142,12.108,,,,,,,,,,13.225,14.533,,,,,,11.069,,11.533,5.702,,,,5.909,12.164,,13.105,10.381,15.466,,,
2020-06-17,,,11.656,7.529,15.823,,,13.554,,12.326,14.653,13.185,,,,,,,,10.171,,13.491,16.927,,,,,,11.646,,11.935,6.286,,,,2.751,13.127,,13.644,10.941,16.957,,,
2020-06-18,,,11.654,6.541,16.308,,,14.072,,13.28,15.66,14.314,,,,,,,,9.595,,14.093,16.622,,,,,,12.601,,12.833,6.11,,,,1.8,14.346,,14.905,9.876,19.144,,,
2020-06-19,,,12.298,6.939,17.525,,,14.05,,13.693,16.588,14.57,,,,,,,16.204,8.942,,14.677,17.262,,,,,,13.011,,12.828,9.348,,,,1.507,14.703,,15.382,10.939,19.453,,,
2020-06-20,,,11.825,7.578,17.155,,,13.529,,13.609,15.818,13.975,,,,,,,10.814,8.174,,14.763,16.89,,,,,,13.351,,13.033,8.984,,,12.335,3.481,14.202,,15.189,14.304,17.003,,,
2020-06-21,,,12.091,7.505,16.738,,,13.305,,14.247,15.582,14.09,,,,,,,10.871,4.637,,13.994,16.519,,,,,,13.567,,13.834,8.699,,,12.422,5.785,14.182,,14.787,13.875,16.028,,,
2020-06-22,,,12.69,5.406,17.238,,,13.413,,15.249,16.071,14.991,,,,,,,11.458,5.152,,15.156,17.303,,,,,,14.678,,14.638,8.512,,,12.618,8.235,14.955,,14.457,13.306,15.992,,,
2020-06-23,,,14.646,5.516,18.255,,,13.875,,16.299,16.794,16.105,,,,,,,13.144,7.099,,16.758,19.617,,,,,,15.438,,15.112,6.406,,,14.269,9.864,16.199,,15.077,13.744,17.164,,,
2020-06-24,,,15.057,6.051,18.842,,,14.431,,16.794,17.409,16.693,,,,,,,14.75,8.361,,16.978,20.857,,,,,,15.927,,15.825,9.697,,,13.545,11.035,16.677,,15.998,15.02,18.211,,,
2020-06-25,,,14.798,7.187,18.948,,,14.9,,16.294,17.722,16.321,,,,,,,15.404,8.833,,16.974,20.212,,,,,,15.271,,14.939,7.232,,,13.537,7.649,16.43,,16.804,13.072,18.339,,,
2020-06-26,,,15.208,8.165,20.249,,,15.336,,15.024,18.845,15.326,,,,,,,16.229,8.322,,16.992,19.583,,,,,,14.049,,13.867,8.481,,,13.091,5.075,15.352,,17.391,9.355,18.487,,,
2020-06-27,,,15.801,9.215,20.691,,,15.11,,15.664,18.98,15.48,,,,,,,16.601,7.998,,16.994,21.777,,,,,,14.49,,14.374,10.377,,,16.203,4.726,15.545,,18.048,5.852,18.638,,,
2020-06-28,,,16.074,9.471,21.174,,,15.65,,17.052,19.76,16.545,,,,,,,15.844,7.968,,18.629,22.569,,,,,,16.106,,15.75,11.353,,,16.61,5.942,16.808,,18.673,7.17,17.672,,,
2020-06-29,,,15.094,8.897,20.139,,,15.78,,17.331,19.365,16.88,,,,,,,16.069,8.009,,17.778,19.891,,,,,,17.116,,17.212,12.765,,,16.757,8.98,16.998,,18.3,15.968,18.125,,,
2020-06-30,,,14.942,8.478,19.917,,,15.724,,17.192,19.568,16.986,,,,,,,17.095,8.719,,17.774,18.616,,,,,,16.958,,16.833,13.277,,,17.613,11.185,17.112,,17.296,16.54,19.155,,,
2020-07-01,13.371,,15.868,8.538,20.56,,,16.46,,18.105,19.966,17.808,,,,14.985,,,18.484,9.777,,18.834,18.759,,,,,,17.553,,17.492,11.645,,,18.222,11.635,17.859,,16.897,15.337,19.888,,,
2020-07-02,12.66,,16.511,9.36,21.132,,,16.349,,18.19,19.821,18.428,,,,13.502,,,17.858,9.55,,18.418,19.017,,,,,,18.062,,17.92,12.532,,,17.724,10.813,18.664,,17.138,14.733,19.761,,,
2020-07-03,11.794,,15.11,9.676,20.243,,,15.494,,17.305,19.539,17.468,,,,14.042,,,18.346,9.422,,17.566,17.74,,,,,,16.873,,16.9,12.117,,,17.809,10.249,17.78,,17.355,14.71,18.811,,,
2020-07-04,11.774,,15.25,9.271,19.439,,,15.123,,17.518,18.778,17.515,,,,14.348,,,17.881,9.506,,16.822,17.348,,,,,,17.188,,17.141,11.648,,,18.833,9.424,17.684,,16.321,15.068,18.454,,,
2020-07-05,12.346,,15.501,9.008,18.851,,,15.269,,17.423,18.551,17.407,,,,14.792,,,16.835,9.141,,17.379,17.164,,,,,,17.331,,17.312,11.395,,,18.219,11.156,17.626,,15.833,15.947,17.403,,,
2020-07-06,14.102,,15.126,9.687,18.287,,,14.932,,17.146,17.927,17.148,,,,14.672,,,17.592,9.344,,17.099,16.687,,,,,,17.165,,17.136,11.23,,,17.902,12.371,17.348,,15.408,16.254,17.716,,,
2020-07-07,15.075,,15.963,8.319,18.736,,,15.435,,17.727,18.195,17.466,,,,14.572,,,18.702,9.577,,18.164,17.614,,,,,,17.412,,17.504,11.142,,,18.516,13.069,17.55,,15.62,16.254,18.051,,,
2020-07-08,15.283,,15.107,7.65,18.603,,,15.527,,17.493,18.259,17.954,,,,13.917,,,18.634,9.936,,17.586,18.024,,,,,,17.618,,17.709,12.353,,,18.188,11.767,17.85,,15.816,16.519,18.748,,,
2020-07-09,14.546,,15.082,7.418,18.116,,,16.057,,17.408,17.915,17.282,,,,13.578,,,18.747,10.244,,17.445,16.954,,,,,,17.24,,17.259,11.283,,,18.592,9.563,17.373,,16.622,14.466,18.909,,,
2020-07-10,14.714,,15.663,6.91,19.079,,,16.444,,17.694,18.698,17.796,,,,13.153,,,18.711,10.504,,19.069,19.371,,,,,,17.494,,17.218,12.691,,,18.817,11.211,17.991,,16.958,12.894,18.775,,,
2020-07-11,14.698,18.114,16.29,7.515,19.683,20.47,,16.473,,18.875,18.885,18.781,,,,14.205,,,18.55,10.5,,19.238,20.545,,,,,,18.4,,18.644,14.716,,,19.421,14.272,18.828,,17.601,16.835,19.25,,,
2020-07-12,14.638,19.515,16.561,7.073,19.983,20.866,,17.088,,18.342,19.544,19.179,,,,16.1,,,18.298,12.289,,19.427,20.686,,,,,,18.542,,18.534,16.18,,,19.353,13.418,19.184,,17.95,16.407,19.713,,,
2020-07-13,13.825,18.157,16.263,7.051,20.819,19.575,,18.266,,17.366,20.453,17.994,,,,15.768,,,17.167,13.221,,20.022,20.254,,,,,,16.567,,16.646,15.22,,,20.259,11.901,18.472,,18.769,9.346,19.1,,,
2020-07-14,11.29,14.972,15.608,7.531,20.694,18.794,,18.172,,13.956,20.203,,,,,15.607,,,17.973,13.886,,18.333,,,,,,,13.483,,12.982,13.968,,,19.373,15.291,14.743,,19.282,13.229,18.742,,,
2020-07-15,12.488,16.226,15.783,7.959,18.947,19.697,,16.871,,15.177,19.036,,,,,16.251,,,18.996,14.166,,16.501,,,,,,,14.365,,14.137,15.343,,,19.038,15.677,14.536,,18.169,18.228,18.695,,,
2020-07-16,13.68,16.926,16.214,9.71,18.424,19.373,,16.663,,16.173,18.774,,,,,16.549,,,18.241,14.311,,16.955,,,,,,,15.487,,15.429,15.011,,,18.983,15.742,15.353,,17.463,17.809,18.731,,,
2020-07-17,14.283,17.826,16.437,10.528,19.199,19.1,,17.133,,17.159,19.091,,,,,16.238,,,18.183,13.249,,17.833,,,,,,,16.997,,17.185,16.349,,,19.24,15.3,16.909,,17.831,17.7,18.626,,,
2020-07-18,,17.916,16.175,11.245,19.436,19.398,,17.317,,17.302,18.269,,,,,16.455,,,18.702,12.833,,17.451,,,,,,,17.285,,17.328,15.051,,,19.065,14.245,17.753,,17.772,13.658,19.025,,,
2020-07-19,,18.031,17.134,10.145,19.924,19.717,,17.866,,17.591,18.87,,,,,15.988,,,19.574,12.839,,18.441,,,,,,,17.22,,17.306,14.057,,,18.558,13.822,17.896,,17.863,13.233,23.951,,,
2020-07-20,,18.816,17.331,9.731,20.841,20.328,,18.365,,18.452,19.284,,,,,15.938,,,20.204,10.329,,19.212,,,,,,,18.077,,18.325,14.945,,,19.093,10.171,18.772,,18.405,12.479,24.057,,,
2020-07-21,,18.148,17.699,10.577,21.509,15.697,,19.118,,17.6,20.171,,,,,14.123,,,18.964,10.225,,19.169,,,,,,,16.349,,16.451,10.894,,,19.372,7.066,18.041,,19.472,8.686,24.955,,,
2020-07-22,,18.63,17.866,10.127,22.04,10.28,,18.483,,17.048,20.658,,,,,9.163,,,16.905,9.159,,18.454,,,,,,,16.251,,16.545,9.372,,,13.14,7.031,17.324,,19.858,9.727,23.003,,,
2020-07-23,,19.134,18.387,9.714,22.562,12.548,,17.89,,18.673,20.478,,,,,7.338,,,13.684,7.473,,19.521,,,,,,,18.313,,18.516,8.926,,,13.151,6.236,18.368,,19.827,12.695,24.795,,,
2020-07-24,,19.229,19.034,10.279,22.826,13.891,,18.483,,19.238,21.31,,,,,6.657,,,15.217,7.525,,20.062,,,,,,,18.762,,18.687,8.438,,,14.995,6.385,19.056,,19.18,16.746,17.682,,,
2020-07-25,,19.787,19.163,10.568,22.863,18.603,,18.824,,18.912,21.401,,,,,6.214,,,15.057,7.414,,19.91,,,,,,,17.725,,17.926,7.428,,,13.398,5.764,19.215,,20.118,16.282,13.407,,,
2020-07-26,,20.18,18.699,11.083,22.803,18.873,,18.954,,17.418,21.603,,,,,6.152,,,14.887,7.003,,19.431,,,,,,,17.243,,17.192,7.125,,,13.484,5.697,18.081,,20.023,16.488,12.974,,,
2020-07-27,,19.839,19.314,12.148,23.133,19.936,,18.805,,18.758,21.625,,,,,5.895,,,12.893,8.052,,20.187,,,,,,,18.045,,18.048,9.343,,,14.109,6.95,18.308,,19.526,17.975,12.434,,,
2020-07-28,,19.93,19.425,13.052,23.072,20.416,,19.206,,19.693,21.282,,,,,7.632,,,13.91,8.519,,20.797,,,,,,,19.748,,19.512,10.221,,,15.817,8.687,19.673,,20.114,18.802,13.533,,,
2020-07-29,,19.74,19.009,13.591,22.845,20.85,,19.192,,20.213,21.512,,,,,11.805,,,13.754,8.915,,20.815,,,,,,,19.696,,19.664,10.29,,,14.265,10.024,19.888,,19.731,18.996,13.916,,,
2020-07-30,,19.733,19.455,14.136,23.33,20.932,,19.557,,20.172,22.052,,,,,12.951,,,14.851,9.347,,20.879,,,,,,,19.922,,19.891,11.365,,,14.176,11.141,20.286,,19.942,18.067,15.007,,,
2020-07-31,,19.886,19.613,14.537,23.098,20.685,,19.647,,20.462,21.865,,,,,13.351,,,15.585,10.273,,20.658,,,,,,,20.357,,20.341,11.912,,,14.878,12.092,20.42,,20.12,17.135,15.883,,,
2020-08-01,,19.882,19.549,14.552,22.831,20.596,,19.368,,19.59,21.559,20.123,,,,13.499,,,16.56,11.231,,20.385,20.593,,,,,,19.63,,19.474,10.566,,,15.126,11.423,20.285,,20.088,17.921,17.029,,,
2020-08-02,,20.515,19.881,14.729,22.675,19.895,,18.75,,20.168,21.716,20.253,,,,12.871,,,17.056,11.398,,20.745,19.677,,,,,,19.694,,19.951,10.788,,,15.045,10.418,20.255,,20.317,17.142,15.89,,,
2020-08-03,,21.538,19.759,14.783,22.971,20.822,,18.629,,20.28,22.188,20.784,,,,12.63,,,15.52,10.836,,20.991,22.387,,,,,,20.091,,20.357,13.144,,,15.543,9.445,20.792,,20.189,17.122,14.28,,,
2020-08-04,,20.332,18.358,15.179,22.658,19.731,,19.403,,16.434,21.27,17.209,,,,13.432,,,15.487,10.702,,19.452,20.793,,,,,,15.305,,14.67,11.012,,,17.68,8.603,17.245,,20.591,14.023,15.827,,,
2020-08-05,,19.488,18.485,15.121,22.135,18.773,,17.545,,17.933,20.855,16.799,,,,14.159,,,15.531,10.255,,17.923,20.961,,,,,,16.704,,17.171,12.627,,,16.341,9.006,16.816,,20.365,17.492,14.933,,,
2020-08-06,,19.528,18.401,14.796,22.352,19.109,,18.824,,18.562,20.715,18.999,,,,15.348,,,15.865,10.044,,19.728,21.31,,,,,,17.319,,17.757,11.095,,,15.632,6.032,18.807,,20.092,16.926,16.039,,,
2020-08-07,,19.303,18.516,12.978,22.172,18.472,,19.426,,15.762,20.495,17.114,,,,14.896,,,16.248,10.867,,17.608,20.047,,,,,,14.167,,14.432,11.287,,,15.945,4.617,16.245,,19.907,12.681,15.795,,,
2020-08-08,,19.764,19.062,12.635,22.703,18.496,,18.411,,17.916,21.216,16.945,,,,13.099,,,16.295,11.281,,19.172,22.284,,,,,,17.404,,17.506,11.157,,,14.608,4.801,16.764,,20.666,13.366,13.56,,,
2020-08-09,,19.657,19.549,12.441,23.552,17.476,,18.823,,19.317,21.818,19.011,,,,12.15,,,16.286,12.171,,20.371,22.984,,,,,,18.439,,18.687,10.54,,,14.395,4.138,18.904,,20.906,17.249,11.646,,,
2020-08-10,,20.232,20.273,12.28,24.343,19.419,,20.159,,19.767,22.647,19.572,,,,12.083,,,15.513,14.215,,21.349,23.384,,,,,,19.426,,19.44,9.94,,,13.404,4.813,19.66,,21.535,17.781,12.309,,,
2020-08-11,,20.73,20.214,12.745,24.754,20.203,,21.074,,20.573,22.546,20.535,,,,13.156,,,14.226,14.292,,22.007,24.815,,,,,,20.277,,20.621,13.703,,,15.753,4.529,20.677,,21.94,17.663,12.648,,,
2020-08-12,,21.426,18.709,12.387,24.707,21.697,,21.573,,19.727,22.561,20.649,,,,14.339,,,17.044,15.151,,21.843,24.228,,,,,,19.23,,19.436,12.398,,,17.098,4.589,20.678,,22.501,17.788,15.775,,,
2020-08-13,,21.695,19.349,12.55,24.955,20.324,,22.233,,18.732,23.485,19.017,,,,14.78,,,16.951,13.692,,20.793,19.226,,,,,,17.641,,17.425,11.364,,,17.43,5.148,19.073,,19.25,17.224,14.989,,,
2020-08-14,,21.355,19.817,13.073,24.722,19.186,,21.605,,19.305,23.426,19.056,,,,14.636,,,13.209,14.6,,19.894,,,,,,,19.022,,18.857,14.65,,,14.534,6.334,19.191,,,18.083,13.395,,,
2020-08-15,,20.418,20.187,13.503,23.337,19.661,,20.801,,20.182,22.531,19.312,,,,15.08,,,16.733,13.544,,20.245,,,,,,,19.658,,19.63,12.935,,,12.904,9.329,19.429,,,18.789,14.401,,,
2020-08-16,,20.145,20.606,13.911,23.169,20.422,,20.925,,20.341,21.939,19.873,,,,15.334,,,15.871,11.124,,20.531,,,,,,,20.145,,20.194,12.656,,,14.557,10.69,19.955,,,18.589,16.078,,,
2020-08-17,,19.958,20.136,13.866,23.026,20.509,,21.094,,20.418,21.449,20.148,,,,15.076,,,15.634,9.717,,20.402,,,,,,,20.308,,20.377,13.973,,,15.611,12.137,20.134,,,19.496,15.897,,,
2020-08-18,,19.954,19.682,15.695,21.727,20.575,,20.577,,20.067,20.887,19.752,,,,15.7,,,16.727,9.624,,19.712,,,,,,,20.047,,20.091,13.386,,,17.563,12.733,19.787,,,20.191,16.334,,,
2020-08-19,,20.038,19.662,15.554,21.246,20.1,,20.397,,20.102,20.576,19.854,,,,15.882,,,16.893,8.886,,20.096,,,,,,,19.92,,20.069,12.007,,,16.887,7.611,19.842,,,18.452,17.054,,,
2020-08-20,,16.592,19.225,14.82,20.944,17.306,,19.931,,19.826,20.321,19.719,,,,14.9,,,15.935,8.327,,19.408,,,,,,,19.591,,19.584,10.255,,,16.365,4.123,19.865,,,7.223,15.489,,,
2020-08-21,,13.199,18.644,14.617,20.085,15.431,,18.806,,18.452,18.891,18.721,,,,11.012,,,12.984,6.895,,17.997,,,,,,,18.238,,18.326,9.293,,,12.798,3.949,18.826,,,5.918,11.866,,,
2020-08-22,,15.079,18.758,14.237,19.896,15.451,,17.68,,18.436,18.911,18.481,,,,8.925,,,10.716,5.96,,18.602,,,,,,,18.04,,18.139,8.999,,,10.903,4.424,18.518,,,9.635,10.251,,,
2020-08-23,,15.639,19.077,14.22,20.448,16.452,,17.796,,18.794,19.474,18.84,,,,7.834,,,11.425,5.631,,19.193,,,,,,,18.414,,18.554,8.713,,,10.419,4.746,18.854,,,14.949,10.684,,,
2020-08-24,,15.732,18.985,14.587,20.83,18.549,,18.203,,19.07,19.928,19.254,,,,7.363,,,9.94,6.051,,19.133,,,,,,,18.776,,18.827,8.266,,,11.051,5.851,19.219,,,16.497,10.58,,,
2020-08-25,,15.89,18.378,15.227,20.633,18.508,,18.134,,18.82,19.795,18.915,,,,6.463,,,9.78,5.837,,18.65,,,,,,,18.638,,18.715,8.58,,,10.253,6.508,19.054,,,18.459,9.19,,,
2020-08-26,,15.298,18.038,15.323,19.899,16.818,,18.032,,18.246,19.055,18.673,,,,7.606,,,10.18,7.723,,17.561,,,,,,,17.404,,17.541,7.109,,,11.263,5.358,18.804,,,14.8,10.044,,,
2020-08-27,,14.064,16.662,14.607,17.521,12.264,,16.797,,14.71,16.57,16.58,,,,6.799,,,7.693,8.911,,14.906,,,,,,,14.601,,14.851,6.119,,,10.236,3.946,16.469,,,6.683,7.859,,,
2020-08-28,,13.574,15.892,14.778,16.178,13.233,,15.462,,14.827,16.053,15.532,,,,6.143,,,5.751,7.562,,14.623,,,,,,,14.499,,14.535,5.893,,,8.963,4.453,15.605,,,7.841,6.521,,,
2020-08-29,,14.029,16.123,14.742,16.266,12.1,,15.467,,14.713,15.5,14.935,,,,6.129,,,6.156,7.621,,14.667,,,,,,,14.13,,14.29,5.634,,,7.04,5.097,14.731,,,13.641,6.008,,,
2020-08-30,,14.073,15.629,14.991,16.238,12.192,,15.658,,14.992,15.546,15.013,,,,4.961,,,5.962,5.674,,15.288,,,,,,,14.778,,14.877,6.191,,,6.892,6.284,15.013,,,13.779,5.44,,,
2020-08-31,,13.87,15.583,14.417,15.994,13.838,,15.902,,15.301,15.526,15.146,,,,4.73,,,6.273,6.086,,15.318,,,,,,,15.059,,15.131,5.56,,,7.673,6.982,15.25,,,14.294,6.509,,,
2020-09-01,,13.885,16.042,14.324,16.024,14.217,,15.913,,15.591,15.644,15.497,,,,4.982,,,6.699,6.12,,15.744,15.785,,,,,,15.322,,15.499,5.974,,,7.598,7.307,15.515,,15.616,13.95,6.552,,,
2020-09-02,,14.334,16.211,14.288,16.674,14.37,,16.27,,16.19,16.048,16.174,,,,5.231,,,8.572,6.262,,16.431,17.146,,,,,,15.826,,15.964,7.174,,,8.537,7.486,16.215,,16.137,14.014,7.099,,,
2020-09-03,,14.997,16.075,13.665,17.061,14.948,,16.622,,16.576,16.47,16.646,,,,6.335,,,9.518,6.139,,16.81,17.367,,,,,,16.368,,16.45,6.072,,,9.483,5.565,16.739,,16.398,14.086,8.384,,,
2020-09-04,,15.56,16.358,13.541,18.086,15.622,,17.174,,17.351,17.43,17.509,,,,6.284,,,8.582,5.758,,17.976,19.141,,,,,,17.023,,17.193,6.64,,,9.943,5.083,17.621,,17.191,15.037,8.08,,,
2020-09-05,,15.467,16.672,13.468,18.764,15.047,,17.462,,17.196,17.931,17.573,,,,6.468,,,10.332,6.401,,17.904,18.188,,,,,,16.623,,16.713,5.716,,,8.558,4.674,17.519,,17.723,13.459,9.06,,,
2020-09-06,,15.668,16.648,13.383,18.853,14.57,,17.648,,16.849,18.045,17.209,,,,6.356,,,10.223,6.55,,17.311,18.02,,,,,,16.56,,16.723,5.594,,,8.042,3.997,17.203,,17.881,12.833,7.761,,,
2020-09-07,,15.183,16.774,13.444,19.202,15.05,,17.802,,17.038,18.321,17.249,,,,5.966,,,7.978,6.816,,17.571,18.761,,,,,,16.792,,17.007,7.824,,,8.229,4.655,17.286,,17.936,13.183,6.375,,,
2020-09-08,,15.247,16.786,13.444,19.357,15.208,,18.023,,18.015,18.371,17.733,,,,6.413,,,9.306,6.727,,18.043,19.389,,,,,,17.512,,17.75,7.266,,,9.348,3.731,17.695,,17.929,14.488,8.73,,,
2020-09-09,,15.026,17.112,12.301,19.408,15.114,,18.133,,17.411,18.413,17.575,,,,5.698,,,8.811,8.421,,17.822,19.503,,,,,,17.2,,17.064,5.394,,,8.924,4.113,17.745,,18.295,14.985,8.393,,,
2020-09-10,,14.386,17.067,11.986,19.005,14.76,,17.603,,17.148,18.179,17.146,,,,5.13,,,7.534,8.447,,17.105,18.578,,,,,,16.84,,16.987,6.779,,,8.365,4.723,17.292,,18.123,14.968,7.773,,,
2020-09-11,,13.325,16.305,12.044,18.05,14.734,,17.005,,16.894,17.428,16.793,,,,5.063,,,8.081,8.458,,16.251,17.522,,,,,,16.794,,16.929,5.871,,,8.032,4.836,17.015,,17.671,14.785,8.407,,,
2020-09-12,,13.125,16.368,12.063,17.09,14.763,,16.499,,16.798,16.646,16.638,,,,5.542,,,8.9,10.234,,15.993,16.909,,,,,,16.594,,16.694,5.671,,,7.569,3.999,16.705,,17.158,14.004,8.608,,,
2020-09-13,,13.118,16.171,11.799,17.052,14.849,,16.438,,16.627,16.819,16.666,,,,5.707,,,8.539,10.193,,16.189,16.726,,,,,,16.578,,16.634,8.052,,,6.728,3.17,16.751,,16.851,13.826,6.316,,,
2020-09-14,,12.363,16.078,11.158,17.06,14.236,,16.612,,16.724,16.854,16.697,,,,6.052,,,8.262,7.267,,16.603,16.501,,,,,,16.616,,16.7,6.419,,,7.838,2.515,16.802,,16.62,11.615,7.327,,,
2020-09-15,,11.211,15.528,9.313,15.803,12.648,,15.706,,16.264,15.444,15.949,,,,5.658,,,6.308,8.399,,15.101,15.793,,,,,,16.222,,16.258,,,,6.3,2.952,16.124,,15.94,9.317,5.384,,,
